user_id,age,gender,steps,calories_burned,sleep_hours,workout_duration_minutes,water_intake_liters,mood
1329,40,Male,1944,229.7,6.3,70,2.87,Tired
1568,50,Female,6361,546.9,5.6,0,2.08,Neutral
1822,33,Male,15638,790.9,7.9,76,2.99,Neutral
1496,55,Male,6284,437.9,5.9,74,2,Happy
1814,52,Female,10244,575.3,6.5,61,1.95,Happy
1011,51,Female,11916,641.7,3.8,0,2.48,Tired
1317,45,Male,10509,614.9,8.5,80,1.65,Tired
1591,19,Male,13764,785.7,5.4,0,2.78,Tired
1215,47,Male,15891,843.6,6.3,20,3.11,Neutral
1338,30,Female,15003,762.2,8.2,0,2.89,Tired
1775,58,Male,10866,634.3,8.2,82,2.95,Happy
1990,33,Male,1333,185,5.3,0,1.15,Tired
1660,22,Female,10456,677.4,7.8,0,2.18,Happy
1080,45,Female,12369,669.5,5.3,69,2.34,Tired
1726,56,Male,14218,746.1,7.3,33,3.52,Tired
1484,37,Female,5656,328.9,5.8,36,2.09,Tired
1373,41,Female,13410,711.1,5.5,49,0.89,Happy
1975,44,Male,3665,430.7,7.1,70,1.8,Happy
1709,47,Female,8131,555.8,5.9,81,2.04,Neutral
1199,44,Female,5935,492.8,10,43,0.99,Happy
1536,43,Male,1415,262.4,6.1,82,3.18,Tired
1465,24,Female,1707,137.3,5.2,0,1.4,Happy
1088,59,Male,3684,350.8,5.7,53,2.81,Tired
1267,55,Male,8494,549.8,7,78,1.74,Tired
1654,22,Female,7180,532,7.2,84,3.55,Happy
1570,40,Female,15011,798.6,7.5,52,2.31,Neutral
1921,45,Female,3559,303.8,8.4,0,2.16,Happy
1488,51,Male,9137,560.5,4.5,0,2.87,Happy
1876,32,Female,4971,381.7,8.4,31,1.79,Tired
1537,49,Male,3957,384.5,5.6,85,2.9,Happy
1046,43,Female,19113,900,7.6,21,2.16,Neutral
1287,48,Female,11093,594.2,9.6,89,2.08,Tired
1777,36,Female,13951,786.4,5.8,47,2.44,Happy
1015,26,Male,1026,204.1,5.7,61,1.74,Neutral
1710,46,Female,3583,327.5,5.5,22,2.37,Tired
1400,56,Female,4055,339,6.5,67,2.74,Neutral
1918,21,Male,7801,523.9,8.9,32,0.88,Neutral
1793,20,Male,2658,237.8,5.3,76,3.26,Tired
1980,46,Female,4951,399.6,6.3,22,3.07,Happy
1085,28,Female,8299,586,8.5,82,1.2,Neutral
1249,50,Female,10933,642.1,7.9,57,1.09,Tired
1390,55,Male,13279,697.8,6.3,78,3.09,Happy
1781,28,Male,5137,387.2,6.7,47,3.04,Neutral
1334,44,Male,12423,711.7,8.4,45,2.94,Tired
1628,50,Male,2714,336.6,9.4,84,1.5,Neutral
1518,38,Female,12388,770.7,9.6,80,3.78,Happy
1136,56,Male,4347,292.6,9.1,0,1.97,Happy
1882,48,Male,2986,332.6,6,0,2.67,Happy
1687,55,Male,4544,391,9.7,51,2.68,Tired
1839,19,Female,18085,900,5.9,0,3.62,Happy
1497,44,Female,10646,643.6,4.5,46,2.59,Happy
1826,53,Male,4786,380,7.2,32,2.79,Tired
1726,28,Male,15415,766.7,9.2,36,2.45,Happy
1476,35,Female,19855,900,8,0,1.66,Happy
1593,18,Female,15284,843.8,6.9,0,0.88,Happy
1222,52,Female,7659,504,7.4,55,2.52,Tired
1989,52,Female,4044,414.7,7.8,66,1.51,Happy
1371,48,Female,4883,383.5,7.2,85,2.75,Neutral
1934,45,Female,16351,877.1,6.6,51,2.6,Tired
1994,56,Female,19204,889.1,5.9,51,2.59,Neutral
1401,18,Female,16762,900,7.2,89,1.76,Tired
1442,42,Male,19847,900,6.8,74,3.23,Tired
1489,55,Male,4371,350.4,7,59,2.83,Tired
1614,37,Male,9527,567.8,8.6,47,1.67,Neutral
1272,20,Male,11116,597.2,6.6,50,3.95,Happy
1525,19,Male,3788,293.1,6.7,50,2.35,Happy
1158,35,Male,5125,407.1,7.3,45,1.57,Happy
1151,27,Female,4606,389.9,10,23,1.97,Happy
1994,22,Female,18924,900,5.4,77,1.44,Tired
1619,26,Male,9766,588.9,8.6,0,3.45,Tired
1187,19,Male,1220,244.6,6.6,88,3.26,Neutral
1812,51,Female,11205,588,6.9,79,3.02,Happy
1097,55,Female,11833,649,5,0,2.89,Tired
1130,48,Female,1753,278.2,9.8,45,3.37,Happy
1804,27,Male,14875,768.1,7.3,86,2.33,Happy
1170,29,Female,8488,554.1,8,87,2.8,Neutral
1935,53,Male,8206,521.5,4.8,74,1.93,Tired
1985,38,Male,10680,620.1,6,66,2.39,Happy
1182,23,Female,8938,567.9,7.6,0,2.82,Neutral
1982,20,Female,19345,900,6.8,35,0.5,Neutral
1363,27,Male,6958,513.7,7.7,77,2.07,Happy
1038,22,Female,16770,900,10,20,2.62,Happy
1526,43,Female,7635,548.6,7.8,0,2.45,Neutral
1887,38,Male,9629,511.1,6.3,25,2.18,Neutral
1496,43,Female,18166,872.4,6,71,2.91,Happy
1515,55,Male,13869,741,5.9,38,2,Happy
1348,43,Male,17603,866,6.4,62,1.64,Neutral
1981,25,Female,10219,628.3,6.4,38,3.33,Tired
1920,22,Male,9029,586,7.2,0,3.23,Neutral
1396,32,Male,17272,866.7,7.8,51,2.08,Neutral
1721,33,Female,17673,900,7.7,84,2.45,Tired
1160,18,Female,17763,900,7.2,0,3.09,Happy
1015,33,Female,13165,636,7.3,32,2.53,Neutral
1492,54,Male,12043,610.3,10,55,2.87,Happy
1425,20,Male,10570,677.7,5.9,89,2.83,Tired
1107,48,Female,7886,558.9,6.9,46,2.28,Neutral
1893,30,Male,2958,343.5,4.3,43,2.86,Happy
1449,33,Female,11319,653.3,6.4,39,1.82,Happy
1310,38,Female,3183,322.2,5.7,28,2.78,Happy
1738,19,Male,4774,417.8,5.9,0,2.45,Happy
1169,44,Female,15272,819.7,5.2,20,2.25,Happy
1545,55,Male,1777,336.5,5,0,1.63,Happy
1413,43,Male,3566,308.6,7.2,20,2.59,Neutral
1250,55,Female,11095,644.7,8.1,63,2.53,Neutral
1758,42,Male,11953,722.6,5.8,0,1.91,Tired
1780,28,Female,8404,544.4,4,36,1.38,Happy
1140,25,Male,1078,276.8,7.2,85,1.35,Tired
1273,25,Male,2581,336.2,7.7,42,2.32,Neutral
1415,50,Male,15066,781.4,8,60,2.71,Tired
1607,24,Female,8967,507.6,5.5,0,3.79,Neutral
1738,55,Male,8839,516.2,6.1,44,2.47,Neutral
1890,38,Female,3162,272.3,5.3,36,1.36,Tired
1038,25,Male,18869,862,5.9,38,2.36,Neutral
1813,38,Male,14913,851.1,5.8,65,3.38,Neutral
1028,37,Female,1964,184.3,6.2,54,2.02,Tired
1957,25,Female,11739,762.6,6.6,0,3.28,Tired
1476,48,Female,3673,320.5,7.2,63,2.62,Happy
1317,46,Female,6293,437.8,5.7,28,2.95,Tired
1244,26,Female,2718,233,6.8,51,3.8,Neutral
1747,32,Male,11624,684.2,5.6,78,1.21,Happy
1696,47,Male,2228,276.1,4.4,61,3.13,Neutral
1271,43,Female,11602,667.1,7.8,81,2.43,Tired
1439,27,Male,2840,274.2,6,38,1.84,Neutral
1747,46,Male,17881,900,4.4,54,2.43,Tired
1238,33,Male,17920,875.6,7.8,0,3.68,Tired
1376,53,Female,8124,528.9,6.6,62,3.43,Tired
1265,37,Male,10356,637.3,7.7,64,1.1,Happy
1925,54,Male,19355,900,7.6,25,1.96,Tired
1920,39,Male,8587,583.8,5.4,32,3.16,Neutral
1358,24,Female,4527,385.6,8.4,30,2.48,Happy
1339,40,Male,1299,251.6,4.3,0,2.49,Happy
1388,58,Male,19770,900,6.4,88,1.4,Happy
1576,57,Female,13590,781.9,6.3,26,1.98,Neutral
1989,46,Female,4963,361.3,5.8,74,1.55,Tired
1688,33,Male,5687,472.6,8.8,74,1.34,Happy
1002,55,Male,5171,360,7.5,38,1.62,Tired
1428,45,Female,14067,785.5,4.9,0,1.85,Tired
1141,55,Female,4695,414.9,5.1,28,1.97,Neutral
1375,48,Female,10112,570.9,10,39,1.91,Happy
1669,31,Female,8242,452.6,6.3,44,3.21,Neutral
1323,50,Female,10941,624.4,5.8,0,1.86,Happy
1145,26,Female,3700,216.5,8.7,69,3.5,Happy
1957,44,Female,18389,900,4.3,57,2.16,Tired
1292,41,Male,19085,900,9.1,85,2.81,Tired
1664,30,Female,14339,900,5.8,76,2.83,Happy
1431,43,Female,16834,900,7.8,41,1.87,Happy
1704,46,Male,12084,687,6.3,75,2.27,Tired
1948,45,Female,4162,433.1,4.6,55,2.15,Happy
1974,45,Female,9306,607.5,7.3,70,2.76,Happy
1584,25,Male,14137,707.3,8.4,87,2.41,Happy
1398,40,Female,3137,294.2,3.5,20,1.98,Neutral
1816,46,Male,17414,900,5.3,67,2.58,Happy
1888,22,Male,6948,429.9,8.9,52,2.74,Happy
1343,59,Male,15693,847.5,7.6,43,3.8,Tired
1963,24,Male,17099,900,7.7,68,2.55,Tired
1139,59,Female,17210,875.4,8.4,88,2.51,Neutral
1186,53,Male,19189,900,7.7,77,2.8,Tired
1804,58,Male,4569,424.3,7.2,67,1.84,Happy
1060,44,Female,13977,798.3,8.7,76,1.29,Neutral
1996,19,Male,12620,727.2,6.4,83,2.28,Happy
1938,42,Male,1456,257.6,7,72,3.25,Happy
1379,26,Male,17832,900,8.2,79,3.36,Happy
1709,44,Male,1067,141.6,5.9,0,1.18,Neutral
1806,18,Female,2862,388.3,9.1,60,2.97,Tired
1439,40,Male,19186,900,7.4,45,0.97,Tired
1318,27,Female,13754,713.4,5.3,78,2.82,Tired
1301,59,Female,12623,734.9,6.7,68,2.78,Happy
1343,42,Male,8554,570.7,4.9,0,1.29,Neutral
1010,20,Male,9319,523.9,7.1,0,3.2,Tired
1061,23,Male,6895,479.2,6.4,0,3.72,Neutral
1844,23,Male,14020,762.7,5.7,0,2.46,Neutral
1225,19,Female,13202,726.7,4.3,76,2.6,Happy
1152,35,Female,6515,541.8,5.8,59,3.54,Neutral
1710,40,Female,1367,253.7,6.7,0,1.71,Tired
1563,19,Male,16640,859.1,6.4,0,1.73,Tired
1771,29,Female,16461,824.4,4.9,43,1.91,Neutral
1570,39,Male,15897,794.6,7,0,2.53,Neutral
1583,54,Male,1058,261.9,5.5,65,2.52,Neutral
1659,37,Male,9294,548.3,8.4,87,2.11,Neutral
1860,56,Male,5507,410.9,8.6,73,2.29,Tired
1574,41,Male,18169,900,6.6,52,2.12,Tired
1309,37,Female,15752,833.3,9.4,0,2.16,Happy
1884,18,Female,16475,865.7,6.8,54,1.96,Neutral
1242,18,Male,13137,732,5,0,1.97,Tired
1492,34,Female,15334,844.6,8.8,66,1.1,Neutral
1365,18,Male,19830,900,9.4,24,2.34,Tired
1329,47,Male,16114,900,8.5,56,1.13,Happy
1106,58,Male,17035,863.3,5.9,20,3.03,Tired
1225,20,Female,19749,900,5.1,75,2.11,Tired
1824,28,Male,5701,375.4,6.5,0,2.42,Happy
1217,41,Male,8417,508.4,10,83,2.24,Neutral
1936,39,Female,10558,657.7,5.2,27,2.33,Tired
1752,43,Female,12057,716.1,8.2,83,3.38,Happy
1505,30,Female,10214,638.6,6.9,76,1.55,Happy
1258,18,Male,12322,663.4,8.4,47,1.36,Happy
1887,41,Male,16886,846.3,5.1,45,2.58,Tired
1773,27,Female,12036,688,6.6,53,2.15,Neutral
1516,52,Male,15060,789.8,5.7,0,2.75,Tired
1772,41,Female,18873,900,5.7,39,3,Tired
1053,45,Female,14607,770.4,8.1,33,1.73,Tired
1046,53,Male,3334,318,5.3,42,2.92,Happy
1726,33,Male,17096,802.5,7.4,86,1.78,Neutral
1688,57,Female,1202,291.8,7.1,38,2.55,Tired
1520,33,Female,1230,265.3,5.6,58,1.63,Neutral
1098,34,Female,12320,578.5,5.9,56,2.59,Tired
1019,32,Female,12683,729.6,7.5,20,2.49,Neutral
1889,33,Male,3962,338.4,7,0,1.73,Happy
1752,32,Female,3327,371.9,7.1,34,1.55,Neutral
1572,51,Female,3784,346.1,6.7,20,3.03,Happy
1890,28,Female,14485,739.2,6.6,0,2.18,Happy
1489,18,Male,1803,358.6,7,71,3.21,Neutral
1418,32,Male,13553,820.7,9.2,62,2.12,Tired
1689,43,Female,15582,814,7.8,65,3.41,Tired
1849,21,Male,12093,702.4,6.8,69,1.84,Tired
1061,22,Male,7396,472.9,5.4,39,3.53,Tired
1144,52,Male,15810,747.1,6.4,81,2.62,Neutral
1215,30,Female,17559,900,5.6,0,2.78,Tired
1002,27,Female,10636,585.6,5.8,24,1.8,Tired
1159,28,Male,16306,900,4.2,85,3.01,Happy
1738,35,Female,13195,762.7,7,0,3.03,Neutral
1997,51,Female,6691,482,10,76,2.27,Happy
1780,56,Male,4532,379.2,7.3,79,1.01,Happy
1119,58,Male,17223,900,8.1,74,1.72,Tired
1892,59,Female,18927,900,8.4,85,1.72,Tired
1088,40,Male,11346,720.6,6.6,46,2.81,Neutral
1328,24,Female,14482,786.4,6.7,47,2.17,Happy
1579,56,Female,6456,533,4.9,56,2.19,Tired
1909,20,Male,4413,370.4,7.3,0,2.1,Happy
1356,29,Female,8085,530.5,7.1,70,3.53,Tired
1609,24,Female,10332,626.5,5.7,32,2.53,Tired
1266,43,Male,5807,461.1,8.7,0,2.64,Tired
1616,50,Male,8386,626,5.8,0,2.07,Tired
1951,54,Male,2940,295.7,10,20,2.48,Neutral
1322,32,Female,1656,259.8,7.6,44,1.82,Happy
1634,19,Male,3503,339.2,7,45,2.74,Happy
1987,58,Male,18042,805.9,9.9,32,1.7,Neutral
1540,24,Male,12030,653.5,3.6,38,3.02,Neutral
1648,49,Male,14138,741,6.6,29,1.99,Neutral
1194,21,Female,15601,900,6.3,64,3.16,Tired
1920,37,Female,16646,878.8,6.7,34,3.84,Tired
1737,53,Male,11645,690.5,7.3,50,2.5,Happy
1331,49,Female,15628,751.7,6.7,27,3.42,Neutral
1169,45,Male,7498,496.8,9.1,49,3.03,Happy
1520,30,Male,14789,838.4,7.7,20,1.5,Neutral
1462,18,Female,13195,853.6,7.7,0,2.58,Happy
1039,52,Female,19722,900,7.7,0,2.85,Neutral
1536,47,Male,17494,809,5.1,46,2.92,Neutral
1260,53,Male,2718,270,7.3,59,2.62,Tired
1394,42,Female,1125,206.4,7.4,0,2.62,Happy
1954,33,Male,17046,843.7,5.3,89,2.5,Tired
1225,36,Female,6917,522.1,8.3,76,2.59,Tired
1983,18,Male,11394,672.9,3.9,67,1.64,Happy
1123,22,Male,18988,900,10,59,2.33,Tired
1974,39,Female,8590,614.4,6.9,58,1.48,Neutral
1037,41,Female,3082,417.9,5.7,0,2.15,Neutral
1327,54,Female,13134,640.1,7.9,0,2.09,Neutral
1250,53,Female,16058,900,7.9,0,2.04,Neutral
1900,53,Female,15301,803.5,10,42,1.76,Tired
1175,21,Female,6093,396.6,9.7,0,2.69,Happy
1601,53,Female,1284,178.6,5,81,2.28,Tired
1913,35,Male,6566,440,6.6,53,2.21,Happy
1453,33,Male,11757,644.2,5.6,36,1.51,Happy
1036,58,Male,9218,576.1,8.1,67,2.29,Tired
1315,35,Female,19658,900,9.1,72,3.3,Tired
1687,39,Female,4972,373.5,5,0,3.31,Neutral
1972,19,Female,14679,716.8,6.9,30,2.76,Happy
1795,38,Male,12573,686.4,6.1,34,2.29,Happy
1964,53,Female,5113,456.6,8.3,30,2.89,Happy
1972,56,Female,15378,802.7,7.6,0,2.03,Neutral
1592,56,Male,11328,685.7,8.8,66,2.29,Happy
1113,46,Female,18673,900,6.4,27,1.98,Happy
1039,43,Male,11373,658,6.8,24,3.14,Neutral
1300,38,Male,19895,900,7.6,0,3.05,Tired
1223,34,Female,6720,420.4,6.6,0,2.48,Neutral
1317,33,Female,18539,889.5,7.4,40,3.71,Neutral
1348,48,Female,6153,400.7,8.9,31,2.79,Tired
1114,26,Male,7226,506.3,10,0,2.75,Happy
1697,48,Male,3976,361.7,6.3,0,2.67,Tired
1322,31,Male,6251,485.5,10,29,1.62,Happy
1567,54,Female,4499,376.2,6.2,35,1.87,Neutral
1039,19,Female,17587,893.7,8.3,0,2.46,Happy
1865,31,Female,19206,900,6.3,0,2.47,Neutral
1039,50,Female,11736,754.3,5.5,23,2.91,Happy
1858,52,Male,9633,527.2,8.8,41,2.03,Neutral
1972,56,Male,7971,472.8,6.9,54,2.55,Happy
1748,37,Male,10507,622.3,8.9,33,2.56,Happy
1288,19,Male,14158,867.9,8.1,50,2.59,Happy
1261,58,Female,12108,630.7,7.6,89,2.51,Tired
1215,36,Female,13077,722.6,7.8,0,1.52,Neutral
1146,54,Female,5175,363.1,8.6,55,0.92,Neutral
1335,35,Male,3859,374.3,8.4,43,1.84,Neutral
1167,33,Male,3962,255.3,6.4,59,2.13,Tired
1091,21,Female,14616,732.8,7.6,0,1.68,Tired
1352,29,Female,18751,900,9.3,40,2.46,Tired
1570,46,Male,13857,754.7,7.1,70,3.26,Tired
1570,24,Female,6210,411.1,6.3,74,3.01,Happy
1815,31,Male,3909,354.1,6.1,23,2.83,Neutral
1680,29,Male,11408,653.2,8.3,81,3.19,Happy
1780,52,Male,4405,404.2,6.6,44,1.85,Tired
1362,22,Female,16993,775.9,7.5,0,2.18,Tired
1556,34,Female,15923,785.1,6.6,33,2.93,Happy
1344,59,Male,1820,225.1,8.8,0,2.17,Neutral
1692,49,Female,8255,561.7,7.2,0,2.21,Tired
1169,27,Male,15941,837.3,9.1,57,3.8,Happy
1355,34,Male,12017,752.7,9.1,81,2.57,Happy
1190,22,Male,5453,459.6,6.9,60,3.73,Happy
1666,59,Male,13206,710.9,9,64,1.22,Happy
1421,26,Female,14710,785.9,6.5,35,2.06,Neutral
1699,50,Male,15860,899.1,7.4,38,2.79,Neutral
1006,53,Male,9086,635.1,5.8,56,2.57,Tired
1132,53,Female,16776,866.3,7.9,80,1.06,Tired
1746,35,Male,19050,900,7.5,45,2.34,Neutral
1556,26,Male,8389,430.5,7.8,0,4.23,Neutral
1825,46,Female,12774,605.9,5,32,2.67,Happy
1760,31,Female,3200,351.6,4,53,2.92,Happy
1030,42,Female,13142,748.3,5.3,42,2.05,Happy
1534,32,Male,18367,900,7.7,39,2.67,Tired
1425,23,Female,7051,547.1,8,0,2.49,Tired
1393,59,Female,5115,394.3,8.7,77,3.28,Tired
1671,46,Male,7371,465.4,6.4,78,3.26,Tired
1362,32,Male,7587,562,7.3,39,2.79,Happy
1436,46,Male,11607,716.2,5.9,58,2.55,Tired
1669,21,Male,16234,846.8,9.1,51,1.32,Tired
1550,35,Male,14930,823.1,5.9,60,1.3,Happy
1926,56,Female,10080,635.4,8.8,88,2.56,Happy
1081,33,Female,2883,424.1,6.6,0,3.11,Neutral
1355,28,Female,5821,426.3,9.4,40,3.43,Happy
1257,31,Male,4822,333.9,7.3,43,1.88,Tired
1717,20,Male,9338,604.8,7.2,35,1.44,Happy
1588,59,Male,19100,900,5.9,51,3.15,Tired
1988,55,Female,3477,344.7,10,45,1.93,Neutral
1523,59,Female,14135,763.8,8.5,0,1.4,Neutral
1294,35,Male,10655,546.6,7.8,26,2.15,Neutral
1961,37,Female,11437,670.5,7.4,35,2.14,Tired
1223,42,Male,16332,835.3,6,72,3.42,Tired
1524,55,Female,10502,604.6,8,0,3.11,Neutral
1045,30,Female,1368,234.8,6.9,64,1.98,Neutral
1666,21,Female,14598,782,7.1,0,3.48,Tired
1112,31,Male,3747,362.9,8.3,77,2.59,Tired
1232,50,Female,8562,541,7.4,32,3.24,Tired
1016,45,Female,8139,583.3,7,41,3.43,Tired
1359,54,Male,11010,678.2,9.2,0,2.32,Neutral
1222,25,Female,7704,504.5,5.8,63,2.9,Neutral
1865,51,Male,2887,263.7,4.5,49,2.22,Happy
1699,22,Male,12975,748,5.8,42,3.15,Happy
1447,22,Male,17443,882,7.2,31,2.56,Tired
1855,48,Male,1544,253.2,8,33,3.17,Neutral
1364,26,Male,14555,716.3,5.9,0,3.57,Tired
1674,59,Female,18614,900,10,64,2.88,Happy
1325,49,Male,15813,900,7.3,43,2.43,Tired
1466,50,Male,14333,748,7.2,22,2.45,Happy
1413,20,Male,17942,900,5.1,70,0.5,Happy
1454,47,Male,15684,889.7,4.8,0,2,Neutral
1585,29,Female,9861,568.3,4.3,57,3.15,Tired
1232,46,Male,18454,816.9,9.1,39,3.18,Neutral
1223,20,Female,2050,316.8,8.8,21,1.99,Happy
1993,43,Male,15292,815.6,7,45,2.62,Happy
1830,47,Female,16756,885.8,5.2,21,2.37,Tired
1411,26,Male,5022,403.6,6.6,86,2.98,Tired
1571,43,Male,9336,631.4,9.1,61,4.05,Tired
1334,19,Female,3634,340.5,6.2,59,3,Tired
1221,20,Male,8288,640.1,5.6,28,2.03,Happy
1036,21,Female,9992,634.6,6.4,21,2.45,Happy
1988,42,Male,2485,350,6.6,47,3.48,Happy
1277,30,Female,18056,900,8.1,22,1.51,Neutral
1195,56,Male,13166,742.2,3.7,35,2.07,Neutral
1915,52,Male,18798,867.4,7.3,23,3,Neutral
1863,40,Female,4894,366.9,6,42,3.41,Tired
1483,26,Male,4846,447.7,6.2,25,2.93,Happy
1241,19,Male,15481,815.9,8.1,74,2.08,Neutral
1323,58,Male,10386,559.2,5,27,2.88,Tired
1730,48,Male,19408,900,7.3,83,2.79,Tired
1191,19,Male,18741,900,7.7,86,2.75,Tired
1016,49,Male,15996,837.9,7.9,60,2.43,Happy
1523,35,Female,9048,520.2,8.1,59,2.54,Tired
1917,30,Female,1568,333.9,7.9,46,1.86,Neutral
1400,22,Female,7490,510,8.1,58,4.24,Tired
1905,59,Male,2945,248,5.7,0,2.61,Happy
1885,27,Female,17791,900,9,59,2.88,Happy
1704,42,Male,5228,406.8,5.2,0,2.35,Tired
1021,51,Male,12945,743.1,7.6,56,3.09,Happy
1473,54,Male,9805,607.5,6,86,1.59,Happy
1119,47,Male,8131,546.1,4.4,38,1.28,Neutral
1209,24,Female,3218,311.5,6.1,53,2.48,Neutral
1305,23,Male,15975,855.5,6.8,85,3.94,Tired
1269,20,Female,16609,856.9,9.1,29,3.35,Happy
1703,30,Male,8711,566.5,9.7,71,1.93,Happy
1686,20,Female,12991,710.4,6.8,61,2.86,Happy
1284,43,Female,13105,709.7,4.9,79,2.05,Neutral
1715,41,Female,17877,842,5,21,2.8,Happy
1675,23,Female,16238,849.3,8.2,20,2.85,Neutral
1762,59,Female,4868,406,8.1,69,3.15,Happy
1226,29,Female,12526,793.5,6.1,55,1.4,Neutral
1947,53,Male,11060,666.4,5.2,41,1.61,Tired
1380,19,Female,6433,421.1,8.5,55,2.45,Tired
1459,28,Male,18822,900,5.2,22,1.78,Happy
1006,56,Female,2352,307.5,6.3,63,1.72,Happy
1028,51,Male,9236,532.2,7.7,35,2.69,Neutral
1906,43,Female,19764,900,4,30,1.86,Neutral
1032,35,Female,5560,385,8.4,29,4.08,Neutral
1645,38,Male,17583,886.9,10,70,2.13,Happy
1878,53,Female,16560,899.2,7.2,61,2.31,Neutral
1078,57,Female,5424,317.5,6.9,44,2.71,Happy
1927,39,Female,8847,618.6,7.1,0,1.44,Neutral
1946,47,Male,15195,797.6,7.3,63,2.86,Happy
1458,47,Female,5797,400.2,5.9,27,2.74,Neutral
1569,25,Male,15309,856.7,5.3,53,2.26,Neutral
1982,51,Female,3407,326,6.5,0,2.69,Neutral
1537,26,Female,4791,339.3,7.2,20,2.8,Happy
1481,37,Male,7508,424.2,5.5,22,3.5,Tired
1429,57,Female,15407,851.1,5,71,4.25,Tired
1737,42,Female,10629,663.1,6.3,0,1.76,Happy
1284,36,Male,1126,224.4,5,66,1.59,Happy
1515,22,Female,10812,698.5,8,38,2.57,Tired
1976,28,Male,8694,549.6,3,89,1.04,Tired
1098,32,Male,4319,439.2,5.2,66,2.95,Neutral
1396,25,Male,9673,539.1,9.1,0,2.58,Neutral
1488,36,Female,6431,403.3,6.7,83,2.76,Happy
1038,40,Male,5378,389.4,7.3,64,2.29,Tired
1270,44,Male,19505,900,6.8,0,2.68,Tired
1886,57,Female,12012,738,6.1,64,2.83,Happy
1796,49,Male,7490,514.3,8.6,55,2.64,Tired
1156,43,Female,11563,624.6,6.1,28,1.56,Neutral
1074,44,Female,17622,900,5.8,42,2.62,Tired
1883,36,Female,2420,275.4,8,51,3.8,Tired
1799,59,Female,15672,786.7,4.1,64,2.67,Neutral
1129,46,Male,1340,249.6,6.6,47,2.6,Tired
1686,56,Male,12542,692.1,6.2,71,3.59,Neutral
1973,58,Male,8520,502.5,6.5,30,1.98,Neutral
1083,50,Male,12185,648.6,6.3,38,3.12,Neutral
1021,36,Male,5987,480.2,7.6,83,2.13,Tired
1458,54,Female,13749,771.1,8.6,84,3.26,Neutral
1538,36,Male,6412,503.7,7.7,76,3.06,Happy
1706,50,Male,8670,532.6,6.5,85,2.21,Tired
1848,33,Male,19879,900,7.9,23,2.31,Neutral
1381,40,Female,14766,761.9,8.1,48,3.18,Happy
1747,24,Female,9323,624.3,7.5,23,1.2,Happy
1439,43,Male,2857,234.3,8.6,20,2.19,Neutral
1603,49,Female,15455,890.4,3.5,0,2.93,Happy
1988,29,Male,1504,204.7,7,32,2.28,Neutral
1020,25,Male,8467,577.7,7.5,89,2.59,Happy
1302,22,Female,19540,900,4.8,0,1.07,Tired
1975,59,Female,9484,549.6,7.3,66,1.9,Neutral
1868,45,Male,12842,610.8,8.4,49,2.98,Happy
1954,22,Male,5923,529.6,6.7,46,1.97,Happy
1083,43,Female,10251,638.8,8,0,1.59,Neutral
1773,22,Male,16920,900,8.5,21,3.24,Tired
1658,39,Female,11495,635.2,9,39,2.86,Neutral
1952,32,Male,14319,726.2,8.7,43,1.74,Happy
1452,30,Female,10393,654.5,9,63,2.6,Neutral
1386,45,Male,7900,455.8,6.3,40,1.76,Tired
1506,50,Male,3160,318,6.4,41,2.39,Happy
1256,40,Female,17236,826.9,3.3,77,2.62,Tired
1569,50,Male,7221,495,5.4,30,1.93,Tired
1891,35,Male,11038,545.7,8.8,72,3.02,Happy
1933,47,Female,9255,496.2,6.1,28,3.13,Tired
1526,43,Male,3699,305,7.6,86,2.68,Happy
1161,33,Male,12125,715.7,7.4,71,2.79,Tired
1956,30,Male,16401,829.5,8.9,32,1.48,Tired
1162,56,Female,1372,304.1,4,20,3.45,Happy
1831,50,Female,15544,896.8,7.5,63,2.44,Tired
1792,43,Female,19898,900,7.5,0,1.85,Tired
1791,18,Male,18315,858.7,5.7,24,2.6,Tired
1523,55,Male,2990,367.9,8.4,85,3.02,Neutral
1785,19,Male,10607,547.2,4.9,0,2.86,Tired
1270,23,Male,7790,466.4,8.6,83,1.74,Neutral
1491,55,Female,9553,497.1,3.8,34,3.03,Happy
1207,59,Male,6383,503.5,5.6,87,2.46,Happy
1538,41,Male,16575,891.6,6.8,73,2.85,Happy
1583,35,Male,1715,349.5,7.3,30,1.94,Neutral
1059,44,Female,10837,611.4,4.2,42,3.23,Happy
1429,58,Male,18931,900,8.6,20,2.63,Happy
1984,25,Male,14950,771.8,8.1,61,3.33,Tired
1656,45,Male,8992,493,9.9,0,1.43,Neutral
1604,27,Male,18035,900,8.1,87,1.52,Neutral
1308,34,Male,2050,450.8,5.9,0,2.33,Neutral
1519,46,Female,14357,738.1,5.4,21,3.53,Happy
1590,23,Male,5742,459.3,6.4,64,3.87,Neutral
1026,31,Male,14369,767,10,46,1.88,Happy
1685,39,Male,6044,463.8,7.1,80,2.54,Happy
1561,23,Male,11288,704.5,7.1,0,2.61,Happy
1198,43,Male,8261,473.3,9.1,88,3,Happy
1386,56,Male,11846,649.9,5.3,48,3.12,Tired
1348,29,Male,19064,900,7.8,44,1.72,Neutral
1959,52,Male,10799,657.4,7.8,73,2.55,Neutral
1939,31,Male,4522,397.2,8.4,67,1.09,Happy
1692,39,Male,14690,813.1,8.3,65,3.07,Happy
1535,40,Female,3057,352.7,6.9,60,2.26,Happy
